Order_Priority,Customer_ID,Ship_Mode,Order_Date,Order_ID
Not Specified,1053,Regular Air,9/26/2011,90071
High,1053,Regular Air,12/6/2012,90073
Low,1053,Regular Air,2/5/2013,90074
Low,1053,Regular Air,2/5/2013,90074
Medium,1053,Regular Air,85351,22.79
Not Specified,1054,Express Air,5/25/2010,90069
Not Specified,1054,Regular Air,5/25/2010,90069
Not Specified,1054,Regular Air,5/25/2010,90069
Not Specified,1054,Delivery Truck,3/18/2013,90075
Not Specified,1054,Regular Air,5/25/2013,90076
Critical,1056,Delivery Truck,1/14/2011,90215
Critical,1057,Delivery Truck,1/14/2011,90215
Critical,1058,Regular Air,9/10/2012,90217
Not Specified,1059,Regular Air,4/26/2011,90216
Medium,1060,Delivery Truck,3/24/2010,58628
Low,1060,Regular Air,11/30/2010,57061
High,1060,Regular Air,2/3/2011,56931
High,1060,Regular Air,2/17/2011,36065
Not Specified,1060,Regular Air,6/11/2012,58496
Not Specified,1060,Regular Air,1/8/2013,26818
Not Specified,1060,Express Air,1/8/2013,26818
Not Specified,1060,Regular Air,1/8/2013,26818
High,1060,Delivery Truck,8/9/2013,48774
Low,1060,Regular Air,11/30/2013,57061
Low,1060,Regular Air,11/30/2013,57061
Not Specified,1061,Regular Air,1/8/2013,91358
Medium,1062,Delivery Truck,3/24/2010,91354
Low,1062,Regular Air,11/30/2010,91355
Low,1062,Regular Air,11/30/2010,91355
High,1062,Regular Air,2/3/2011,91356
Not Specified,1062,Regular Air,6/11/2012,91357
Low,1062,Regular Air,11/30/2013,91361
Not Specified,1063,Express Air,1/8/2013,91358
Not Specified,1063,Regular Air,1/8/2013,91358
High,1063,Regular Air,2/17/2013,91359
High,1063,Delivery Truck,8/9/2013,91360
Critical,1065,Regular Air,8/18/2010,88899
Low,1065,Regular Air,1/8/2013,88900
Not Specified,1065,Regular Air,7/22/2013,88901
Low,1066,Regular Air,8/28/2013,88902
Not Specified,1066,Regular Air,11/23/2013,88903
Low,1066,Delivery Truck,11/26/2013,88904
Low,1068,Regular Air,9/16/2010,87109
Not Specified,1068,Regular Air,60409,19.96
Not Specified,1068,Regular Air,1/1/2012,87111
High,1068,Regular Air,8/4/2013,87115
Medium,1069,Regular Air,11/14/2010,87110
Critical,1069,Delivery Truck,4/15/2012,87112
Not Specified,1069,Regular Air,5/8/2012,87113
High,1069,Delivery Truck,7/21/2012,87114
Medium,1069,Regular Air,11/14/2013,87116
Medium,1071,Regular Air,3/1/2013,89632
Critical,1071,Regular Air,4/25/2013,89634
Critical,1071,Regular Air,4/25/2013,89634
Critical,1071,Delivery Truck,4/25/2013,89634
Not Specified,1072,Delivery Truck,3/27/2010,89631
Medium,1072,Regular Air,3/10/2013,89633
Medium,1072,Regular Air,3/10/2013,89633
Low,1074,Regular Air,2/26/2011,86423
Not Specified,1074,Regular Air,1/27/2012,86424
Not Specified,1074,Delivery Truck,1/27/2012,86424
Not Specified,1074,Regular Air,1/27/2012,86424
Not Specified,1074,Delivery Truck,9/14/2012,86425
Not Specified,1074,Regular Air,10/3/2012,86426
High,1075,Regular Air,3/9/2010,86422
Not Specified,1075,Regular Air,10/3/2012,86426
Critical,1077,Regular Air,5/7/2013,91577
Medium,1079,Regular Air,3/8/2011,88462
Not Specified,1079,Express Air,11/16/2012,88465
Not Specified,1080,Regular Air,60174,196.41
Critical,1080,Regular Air,6/7/2012,88464
Critical,1080,Regular Air,6/7/2012,88464
Critical,1080,Regular Air,6/7/2012,88464
Not Specified,1080,Delivery Truck,11/16/2012,88465
Not Specified,1080,Regular Air,11/16/2012,88465
High,1080,Regular Air,5/13/2013,88467
Critical,1081,Regular Air,12/21/2013,88469
Critical,1081,Regular Air,12/21/2013,88469
Critical,1081,Regular Air,12/21/2013,88469
High,1082,Regular Air,5/19/2011,88463
High,1082,Regular Air,5/19/2013,88468
High,1082,Delivery Truck,5/19/2013,88468
Not Specified,1083,Express Air,3/31/2010,88460
Critical,1083,Delivery Truck,4/11/2013,88466
Not Specified,1085,Regular Air,11729,47.18
High,1085,Regular Air,4/24/2010,86123
Not Specified,1085,Regular Air,5/13/2010,86124
Not Specified,1085,Regular Air,5/13/2010,86124
Not Specified,1085,Regular Air,7/14/2011,86126
Not Specified,1085,Regular Air,1/19/2012,86128
Low,1085,Express Air,3/13/2012,86129
Low,1085,Express Air,3/15/2013,86130
High,1086,Regular Air,4/24/2010,86123
Not Specified,1086,Regular Air,3/31/2011,86125
Not Specified,1086,Regular Air,1/4/2012,86127
High,1086,Regular Air,4/24/2013,86131
High,1086,Regular Air,11/5/2013,86132
Low,1088,Regular Air,4/12/2011,90133
Not Specified,1088,Delivery Truck,11/16/2011,90135
Low,1088,Regular Air,5/27/2012,90136
Low,1088,Regular Air,5/27/2012,90136
High,1088,Regular Air,10/9/2012,90137
Low,1088,Regular Air,11/15/2013,90143
Not Specified,1089,Delivery Truck,1/16/2011,90131
Critical,1089,Regular Air,60441,50.24
Critical,1089,Regular Air,60441,17.16
High,1089,Regular Air,10/9/2012,90137
Medium,1090,Regular Air,3/7/2011,90132
Critical,1090,Regular Air,Saint Charles,18
Critical,1090,Express Air,6/14/2011,90134
High,1090,Regular Air,7/9/2013,90139
High,1090,Regular Air,7/9/2013,90139
Critical,1090,Regular Air,11/13/2013,90142
Medium,1090,Regular Air,12/31/2013,90144
High,1091,Regular Air,11/5/2012,90138
High,1091,Delivery Truck,11/5/2012,90138
Critical,1091,Delivery Truck,10/1/2013,90140
High,1092,Express Air,7/9/2013,90139
Critical,1092,Regular Air,10/10/2013,90141
Not Specified,1093,Delivery Truck,1/16/2011,90131
Medium,1095,Regular Air,3/3/2011,89635
Medium,1096,Express Air,12/9/2011,89636
Medium,1097,Regular Air,9/9/2013,89638
Medium,1098,Regular Air,9/9/2013,89638
Medium,1099,Regular Air,4/24/2013,89637
Medium,1101,Regular Air,11/5/2010,91488
Critical,1101,Regular Air,8/4/2013,91490
Medium,1101,Regular Air,11/5/2013,91491
High,1102,Regular Air,12/4/2011,91489
High,1102,Regular Air,12/4/2011,91489
Not Specified,1103,Delivery Truck,4/10/2010,90977
Medium,1103,Delivery Truck,4/12/2012,90979
Medium,1103,Regular Air,4/12/2012,90979
Medium,1103,Delivery Truck,4/19/2012,90980
Medium,1103,Express Air,4/19/2012,90980
Low,1103,Regular Air,3/23/2013,90981
Not Specified,1104,Delivery Truck,4/10/2010,27456
Critical,1104,Regular Air,5/19/2011,56646
Medium,1104,Delivery Truck,4/12/2012,17985
Medium,1104,Regular Air,4/12/2012,17985
Medium,1104,Delivery Truck,4/19/2012,41026
Medium,1104,Express Air,4/19/2012,41026
Low,1104,Regular Air,3/23/2013,38853
High,1104,Delivery Truck,5/18/2013,54181
High,1104,Regular Air,10/29/2013,47971
Medium,1104,Regular Air,11/19/2013,44737
Medium,1104,Regular Air,11/19/2013,44737
Critical,1105,Regular Air,5/19/2011,90978
High,1105,Delivery Truck,5/18/2013,90982
High,1105,Regular Air,10/29/2013,90983
Medium,1105,Regular Air,11/19/2013,90984
Medium,1105,Regular Air,11/19/2013,90984
Medium,1106,Regular Air,5/20/2010,20261
High,1106,Regular Air,11/21/2010,646
Not Specified,1106,Regular Air,12/6/2010,45824
Low,1106,Express Air,75220,377.75
Low,1106,Regular Air,9/29/2011,34244
Low,1106,Regular Air,10/18/2011,31301
Critical,1106,Regular Air,6/11/2012,24519
Critical,1106,Regular Air,8/28/2012,54914
Critical,1106,Regular Air,8/28/2012,54914
Not Specified,1106,Regular Air,10/7/2012,835
High,1106,Delivery Truck,12/10/2012,33219
Critical,1106,Regular Air,3/22/2013,29671
Medium,1106,Express Air,5/20/2013,20261
Medium,1106,Express Air,5/20/2013,20261
Not Specified,1106,Regular Air,6/15/2013,13383
Medium,1106,Regular Air,6/29/2013,31877
High,1106,Regular Air,10/19/2013,33477
High,1107,Regular Air,11/21/2010,86411
Medium,1108,Express Air,5/20/2010,86409
Medium,1108,Regular Air,5/20/2010,86409
Medium,1108,Express Air,5/20/2010,86409
Critical,1108,Regular Air,3/22/2011,86412
Low,1108,Regular Air,10/18/2011,86414
Critical,1108,Regular Air,6/11/2012,86415
Not Specified,1108,Regular Air,10/7/2012,86417
Not Specified,1108,Regular Air,6/15/2013,86419
Medium,1109,Regular Air,6/29/2010,86410
Low,1109,Express Air,78041,90.33
Low,1109,Regular Air,9/29/2011,86413
Critical,1109,Regular Air,8/28/2012,86416
High,1109,Delivery Truck,12/10/2012,86418
High,1109,Regular Air,10/19/2013,86420
Not Specified,1109,Regular Air,12/6/2013,86421
Critical,1110,Regular Air,8/28/2012,86416
Not Specified,1112,Delivery Truck,10/2/2010,90832
Not Specified,1112,Delivery Truck,10/2/2010,90832
Critical,1113,Regular Air,10/6/2010,90833
Critical,1113,Regular Air,10/6/2010,90833
Critical,1113,Express Air,80004,103.4
High,1113,Regular Air,2/12/2013,90835
High,1113,Regular Air,2/12/2013,90835
Low,1113,Regular Air,12/5/2013,90836
Low,1113,Delivery Truck,12/5/2013,90836
Medium,1115,Regular Air,8/21/2012,86775
Critical,1115,Regular Air,8/20/2013,86786
Not Specified,1116,Regular Air,2/18/2013,86781
High,1116,Regular Air,7/8/2013,86785
High,1116,Regular Air,7/8/2013,86785
High,1116,Delivery Truck,7/8/2013,86785
Critical,1116,Regular Air,85281,61.47
Critical,1116,Regular Air,8/20/2013,86786
Critical,1116,Regular Air,8/20/2013,86786
Not Specified,1117,Regular Air,8/5/2010,86768
Low,1117,Regular Air,6/8/2011,86769
High,1117,Regular Air,9/4/2011,86770
Not Specified,1117,Regular Air,11/13/2011,86773
Medium,1117,Regular Air,12/31/2012,86779
Low,1117,Delivery Truck,6/8/2013,86784
Low,1117,Delivery Truck,6/8/2013,86784
Not Specified,1118,Delivery Truck,11/13/2011,86773
Not Specified,1118,Regular Air,11/13/2011,86773
Critical,1118,Regular Air,11/7/2012,86777
Critical,1118,Regular Air,2/18/2013,86781
Critical,1118,Regular Air,2/18/2013,86781
Not Specified,1119,Delivery Truck,2/14/2012,86774
Not Specified,1119,Regular Air,2/14/2012,86774
Medium,1119,Express Air,8/30/2012,86776
Critical,1119,Delivery Truck,12/16/2012,86778
Low,1119,Regular Air,4/11/2013,86782
High,1119,Express Air,4/14/2013,86783
High,1120,Regular Air,9/26/2011,86771
High,1120,Regular Air,9/26/2011,86771
High,1120,Regular Air,1/11/2013,86780
High,1120,Regular Air,1/11/2013,86780
Low,1121,Regular Air,2/7/2010,86767
Low,1121,Regular Air,2/7/2010,86767
Medium,1121,Regular Air,10/26/2011,86772
Medium,1121,Delivery Truck,10/26/2011,86772
High,1121,Delivery Truck,7/8/2013,86785
High,1121,Delivery Truck,11/4/2013,86787
Critical,1121,Delivery Truck,12/7/2013,86788
High,1123,Regular Air,9/15/2010,87015
High,1123,Regular Air,12/20/2010,87016
High,1123,Regular Air,12/12/2011,87017
Low,1123,Delivery Truck,6/26/2012,87018
Medium,1123,Regular Air,9/5/2012,87019
High,1124,Delivery Truck,12/20/2010,87016
Low,1126,Regular Air,1/22/2011,87223
High,1126,Regular Air,3/10/2013,87225
High,1126,Express Air,3/10/2013,87225
High,1126,Regular Air,5/18/2013,87226
High,1126,Regular Air,5/18/2013,87226
Low,1126,Regular Air,7/12/2013,87227
Low,1126,Regular Air,7/12/2013,87227
Medium,1127,Regular Air,8/24/2010,87221
Low,1127,Regular Air,12/22/2010,87222
High,1127,Regular Air,6/27/2011,87224
High,1127,Delivery Truck,6/27/2011,87224
High,1127,Regular Air,6/27/2011,87224
Medium,1127,Regular Air,78852,438.74
Low,1128,Regular Air,12/22/2010,87222
Low,1129,Regular Air,2/16/2010,32037
Low,1129,Regular Air,2/16/2010,32037
Not Specified,1129,Express Air,3/29/2010,49125
Medium,1129,Regular Air,5/21/2010,13735
Low,1129,Regular Air,6/13/2010,39430
Low,1129,Regular Air,7/26/2010,57794
Medium,1129,Regular Air,1/10/2011,10247
Medium,1129,Regular Air,1/10/2011,10247
Not Specified,1129,Regular Air,2/20/2011,14023
Not Specified,1129,Regular Air,2/20/2011,14023
Medium,1129,Regular Air,5/9/2011,44615
Low,1129,Regular Air,3/16/2012,3266
Not Specified,1129,Regular Air,4/12/2012,26406
Not Specified,1129,Regular Air,7/18/2012,12897
Not Specified,1129,Express Air,7/18/2012,12897
Low,1129,Regular Air,10/7/2012,59108
Low,1129,Regular Air,10/7/2012,59108
Medium,1129,Regular Air,2/10/2013,41604
Medium,1130,Regular Air,1/10/2011,88106
Low,1130,Regular Air,3/16/2012,88109
Medium,1131,Regular Air,5/21/2010,88103
Medium,1131,Regular Air,1/10/2011,88106
Not Specified,1131,Regular Air,2/20/2011,88107
Not Specified,1131,Regular Air,2/20/2011,88107
Not Specified,1131,Regular Air,4/12/2012,88110
Not Specified,1131,Regular Air,7/18/2012,88111
Not Specified,1131,Express Air,7/18/2012,88111
Medium,1132,Regular Air,2/10/2010,88101
Low,1132,Regular Air,2/16/2010,88102
Low,1132,Regular Air,2/16/2010,88102
Low,1132,Regular Air,6/13/2010,88104
Low,1133,Regular Air,7/26/2010,88105
Medium,1133,Regular Air,5/9/2011,88108
Low,1133,Regular Air,10/7/2012,88112
Low,1133,Regular Air,10/7/2012,88112
Not Specified,1133,Express Air,3/29/2013,88113
Not Specified,1135,Delivery Truck,12/9/2011,87942
High,1136,Delivery Truck,7/2/2010,87940
Critical,1136,Regular Air,60188,334.19
High,1136,Regular Air,7/2/2013,87943
High,1136,Regular Air,8/17/2013,87944
High,1136,Delivery Truck,8/17/2013,87944
High,1136,Regular Air,9/22/2013,87945
Medium,1138,Delivery Truck,8/16/2010,86574
Low,1138,Regular Air,1/28/2011,86577
Low,1138,Regular Air,1/28/2011,86577
Critical,1138,Regular Air,3/8/2011,86578
High,1139,Regular Air,5/6/2013,86585
High,1139,Regular Air,5/6/2013,86585
Not Specified,1139,Regular Air,9/11/2013,86588
Critical,1140,Regular Air,3/26/2013,86584
High,1140,Regular Air,11/18/2013,86589
High,1140,Regular Air,11/18/2013,86589
Low,1141,Regular Air,9/30/2011,86579
High,1141,Regular Air,6/16/2012,86581
High,1141,Regular Air,8/7/2012,86582
Not Specified,1141,Regular Air,7/30/2013,86587
Medium,1142,Regular Air,7/4/2010,86573
Medium,1142,Regular Air,12/6/2010,86575
Low,1142,Regular Air,9/30/2011,86579
Critical,1142,Regular Air,5/25/2012,86580
Critical,1142,Regular Air,5/25/2012,86580
Medium,1142,Regular Air,7/4/2013,86586
Medium,1142,Express Air,12/6/2013,86590
Medium,1143,Regular Air,1/22/2011,86576
Medium,1143,Delivery Truck,8/22/2012,86583
Medium,1143,Regular Air,8/22/2012,86583
Low,1145,Regular Air,10/21/2011,87767
Low,1145,Delivery Truck,10/21/2011,87767
Medium,1145,Regular Air,7/4/2013,87771
Low,1146,Regular Air,7/17/2012,87768
Low,1146,Regular Air,10/3/2012,87769
Not Specified,1146,Regular Air,3/28/2013,87770
Low,1148,Regular Air,7/16/2012,91346
Not Specified,1149,Regular Air,9/29/2013,91350
High,1150,Regular Air,12/29/2012,91348
Low,1151,Regular Air,12/9/2010,91344
High,1151,Delivery Truck,12/21/2012,91347
High,1152,Regular Air,12/29/2012,91348
Low,1153,Regular Air,8/28/2011,91345
High,1153,Delivery Truck,8/29/2013,91349
Critical,1155,Express Air,1/2/2010,90853
Critical,1155,Regular Air,1/2/2010,90853
Not Specified,1155,Regular Air,5/28/2011,90856
High,1156,Regular Air,8/14/2010,90855
Not Specified,1157,Regular Air,8/11/2011,90857
Low,1158,Regular Air,4/28/2012,90858
High,1159,Delivery Truck,5/20/2010,90854
Medium,1161,Regular Air,10/14/2012,89121
Medium,1161,Regular Air,10/14/2012,89121
Low,1162,Regular Air,11/24/2011,89119
Not Specified,1163,Regular Air,2/1/2011,89118
Medium,1164,Express Air,4/10/2013,89123
Critical,1165,Regular Air,12/7/2012,89122
Critical,1166,Delivery Truck,12/7/2012,89122
Medium,1167,Regular Air,4/10/2013,89123
Low,1168,Regular Air,2/25/2012,89120
Not Specified,1170,Regular Air,19711,181.46
Not Specified,1170,Regular Air,6/2/2010,87520
Critical,1170,Express Air,1/8/2011,87522
Low,1171,Express Air,1/2/2011,87521
Low,1171,Regular Air,1/2/2011,87521
Critical,1171,Regular Air,7/25/2011,87523
Critical,1171,Regular Air,7/25/2011,87523
High,1172,Regular Air,8/8/2012,87524
Not Specified,1173,Regular Air,5/5/2013,91471
Low,1174,Express Air,3/3/2012,91469
High,1175,Regular Air,4/22/2013,91470
Not Specified,1176,Regular Air,5/5/2011,32099
Low,1176,Express Air,3/3/2012,48071
High,1176,Regular Air,4/22/2013,39300
High,1178,Regular Air,4/9/2010,89787
High,1178,Delivery Truck,4/9/2010,89787
High,1178,Express Air,4/9/2010,89787
High,1178,Delivery Truck,4/9/2010,89787
Medium,1178,Express Air,1/1/2011,89788
Not Specified,1180,Regular Air,2/27/2013,86918
Not Specified,1180,Regular Air,2/27/2013,86918
Critical,1180,Express Air,3/9/2013,86919
Critical,1180,Regular Air,3/9/2013,86919
Medium,1180,Regular Air,4/21/2013,86920
Medium,1180,Regular Air,6/13/2013,86921
Not Specified,1181,Regular Air,11/28/2013,86924
High,1182,Regular Air,5/23/2010,86913
Not Specified,1182,Regular Air,3/5/2012,86916
Not Specified,1182,Regular Air,3/5/2012,86916
Not Specified,1182,Regular Air,3/5/2012,86916
Medium,1182,Express Air,6/13/2013,86921
Not Specified,1183,Regular Air,6/29/2010,86914
High,1183,Regular Air,12/15/2011,86915
Critical,1183,Regular Air,5/31/2012,86917
Critical,1183,Regular Air,5/31/2012,86917
High,1183,Express Air,7/10/2013,86922
High,1183,Regular Air,7/10/2013,86922
Not Specified,1183,Regular Air,7/21/2013,86923
Medium,1185,Regular Air,3/21/2010,85938
Not Specified,1185,Regular Air,4/10/2010,85940
Not Specified,1185,Express Air,8/17/2012,85942
Medium,1185,Regular Air,3/21/2013,85943
Low,1185,Regular Air,9/21/2013,85945
Not Specified,1185,Regular Air,11/26/2013,85946
Critical,1186,Delivery Truck,4/9/2010,85939
Medium,1186,Regular Air,4/11/2013,85944
Medium,1187,Delivery Truck,6/10/2011,85941
Medium,1188,Regular Air,6/10/2011,85941
Low,1189,Regular Air,6/17/2010,87584
Low,1189,Regular Air,6/17/2010,87584
Low,1189,Regular Air,6/17/2010,87584
Medium,1189,Regular Air,5/5/2011,87592
Low,1189,Regular Air,9/3/2012,87596
Medium,1190,Regular Air,1/10/2011,87588
Critical,1190,Regular Air,3/22/2011,87591
Medium,1190,Regular Air,1/10/2013,87597
Critical,1190,Regular Air,3/22/2013,87598
Low,1191,Regular Air,12/28/2010,87587
High,1192,Regular Air,Connecticut,331.4553
Low,1193,Regular Air,6/17/2010,5984
Low,1193,Regular Air,6/17/2010,5984
High,1193,Regular Air,8/25/2010,29350
High,1193,Express Air,8/25/2010,29350
Not Specified,1193,Regular Air,11/1/2010,38852
Low,1193,Regular Air,12/28/2010,11206
Low,1193,Regular Air,12/28/2010,11206
Medium,1193,Regular Air,1/10/2011,57318
Medium,1193,Regular Air,1/10/2011,57318
Not Specified,1193,Regular Air,1/12/2011,38369
Critical,1193,Regular Air,1/15/2011,21574
Critical,1193,Regular Air,3/22/2011,53060
Critical,1193,Regular Air,3/22/2011,53060
Medium,1193,Regular Air,4/6/2011,29700
High,1193,Regular Air,6/8/2011,45413
High,1193,Regular Air,6/8/2011,45413
High,1193,Regular Air,3/20/2012,9062
High,1193,Regular Air,District of Columbia,1193.19
Low,1193,Regular Air,9/3/2012,2309
High,1193,Delivery Truck,3/18/2013,9894
Critical,1193,Regular Air,4/12/2013,45575
Medium,1193,Regular Air,5/5/2013,3621
Medium,1193,Delivery Truck,5/27/2013,17216
High,1193,Regular Air,6/8/2013,45413
Low,1193,Delivery Truck,6/15/2013,22115
Low,1193,Regular Air,6/17/2013,5984
High,1193,Regular Air,8/25/2013,29350
Not Specified,1194,Regular Air,11/1/2010,87586
High,1194,Regular Air,6/8/2011,87593
High,1194,Regular Air,6/8/2011,87593
High,1194,Regular Air,6/8/2011,87593
Critical,1194,Regular Air,4/12/2013,87600
Low,1195,Delivery Truck,6/15/2011,87594
High,1195,Regular Air,3/20/2012,87595
Critical,1196,Regular Air,1/15/2011,87590
High,1197,Delivery Truck,3/18/2010,87583
Medium,1198,Regular Air,4/6/2013,87599
High,1199,Regular Air,8/25/2010,87585
High,1200,Regular Air,8/25/2010,87585
Medium,1201,Delivery Truck,5/27/2013,87601
High,1202,Express Air,8/25/2010,87585
Low,1203,Regular Air,12/28/2010,87587
Not Specified,1204,Regular Air,1/12/2011,87589
Not Specified,1206,Regular Air,1/6/2011,89443
Not Specified,1206,Regular Air,32712,1022.42
Not Specified,1206,Regular Air,9/30/2011,89444
Not Specified,1206,Regular Air,1/6/2013,89445
High,1206,Regular Air,8/1/2013,89446
High,1206,Regular Air,8/1/2013,89446
Critical,1206,Regular Air,9/15/2013,89447
Critical,1208,Regular Air,4/7/2011,89124
High,1208,Express Air,4/10/2011,89125
Medium,1208,Regular Air,9/28/2013,89127
Not Specified,1209,Regular Air,2/9/2013,89126
Low,1211,Regular Air,2/1/2010,88598
High,1211,Regular Air,10/24/2011,88601
Critical,1211,Delivery Truck,1/26/2012,88602
Not Specified,1211,Regular Air,2/2/2013,88606
Not Specified,1211,Regular Air,2/2/2013,88606
Low,1211,Regular Air,3/6/2013,88607
Low,1211,Regular Air,6/29/2013,88608
High,1212,Regular Air,46404,58.95
High,1212,Regular Air,7/15/2010,88600
High,1212,Regular Air,10/24/2011,88601
Low,1212,Delivery Truck,8/7/2013,88609
Low,1213,Express Air,2/4/2010,88599
Low,1213,Regular Air,2/4/2010,88599
