Office Supplies,Self-Adhesive Removable Labels,3.15,8
Furniture,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,550.98,14
Office Supplies,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,60.97,1
Office Supplies,"\"Wirebound Service Call Books, 5 1/2\"\" x 4\"\"\"",9.68,3
Office Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,11.66,1
Office Supplies,Avery Legal 4-Ring Binder,20.98,5
Technology,"Memorex 4.7GB DVD+RW, 3/Pack",28.48,6
Furniture,Eldon� Wave Desk Accessories,2.08,3
Technology,KF 788,45.99,10
Office Supplies,Heavy-Duty E-Z-D� Binders,10.91,11
Technology,Microsoft Internet Keyboard,20.97,3
Office Supplies,Newell 351,3.28,11
Office Supplies,"Fellowes Twister Kit, Gray/Clear, 3/pkg",8.04,13
Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,43.98,14
Technology,Logitech Cordless Navigator Duo,80.98,13
Office Supplies,12 Colored Short Pencils,2.6,10
Office Supplies,Avery Poly Binder Pockets,3.58,12
Furniture,Hon Multipurpose Stacking Arm Chairs,216.6,8
Office Supplies,Binding Machine Supplies,29.17,33
Office Supplies,Xerox 213,6.48,1
Office Supplies,"\"Wirebound Message Books, Four 2 3/4\"\" x 5\"\" Forms per Page",9.27,829.992
Office Supplies,Xerox 1930,6.48,4
Technology,6185,205.99,9
Furniture,Coloredge Poster Frame,14.2,1
Technology,8890,115.99,6
Office Supplies,"Recycled Interoffice Envelopes with Re-Use-A-Seal� Closure, 10 x 13",17.07,8
Office Supplies,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,19
Office Supplies,Personal Creations� Ink Jet Cards and Labels,11.48,6
Office Supplies,Fellowes Binding Cases,11.7,3
Technology,Belkin ErgoBoard� Keyboard,30.98,4
Office Supplies,Computer Printout Paper with Letter-Trim Perforations,18.97,19
Office Supplies,Round Ring Binders,2.08,4
Office Supplies,"\"Ampad� Evidence� Wirebond Steno Books, 6\"\" x 9\"\"\"",2.18,9
Technology,Panasonic KX-P3626 Dot Matrix Printer,517.48,5
Office Supplies,"ACCOHIDE� 3-Ring Binder, Blue, 1\"\"",4.13,20
Office Supplies,Ampad #10 Peel & Seel� Holiday Envelopes,4.48,14
Office Supplies,"\"Acco Pressboard Covers with Storage Hooks, 14 7/8\"\" x 11\"\"",3.81,-80.50276
Office Supplies,Xerox 1905,6.48,24
Furniture,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",20.24,3
Office Supplies,Avery 487,3.69,5
Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,43.98,12
Office Supplies,Satellite Sectional Post Binders,43.41,34
Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",14.81,7
Office Supplies,Ibico Recycled Linen-Style Covers,39.06,16
Office Supplies,Vinyl Sectional Post Binders,37.7,18
Office Supplies,Wausau Papers Astrobrights� Colored Envelopes,5.98,5
Office Supplies,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",6.47,8
Furniture,"Global Leather & Oak Executive Chair, Burgundy",150.89,5
Office Supplies,"Dixon My First Ticonderoga Pencil, #2",5.85,6
Office Supplies,GBC Plastic Binding Combs,7.38,28
Furniture,Global Commerce� Series High-Back Swivel/Tilt Chairs,284.98,20
Furniture,"Global Leather Task Chair, Black",89.99,21
Technology,Canon imageCLASS 2200 Advanced Copier,3499.99,5
Office Supplies,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11\"",30.98,448.4724
Technology,i500plus,65.99,22
Technology,"\"Imation 3.5\"\" IBM-Formatted Diskettes",5.98,18.922
Office Supplies,Avery 494,2.61,22
Office Supplies,Peel & Stick Add-On Corner Pockets,2.16,18
Technology,Keytronic French Keyboard,73.98,5
Technology,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,51.98,9
Technology,Canon PC940 Copier,449.99,20
Office Supplies,SANFORD Major Accent� Highlighters,7.08,13
Technology,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",83.1,20
Office Supplies,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11\"",30.98,21.084
Technology,StarTAC 3000,125.99,5
Office Supplies,Ibico EB-19 Dual Function Manual Binding System,172.99,2
Technology,T193,65.99,9
Technology,2180,175.99,11
Office Supplies,Staples Surge Protector 6 outlet,10.98,9
Office Supplies,Berol Giant Pencil Sharpener,16.99,4
Furniture,Hon 61000 Series Interactive Training Tables,44.43,10
Technology,1726 Digital Answering Machine,20.99,11
Office Supplies,Southworth 25% Cotton Premium Laser Paper and Envelopes,19.98,6
Office Supplies,SANFORD Major Accent� Highlighters,7.08,9
Technology,Fellowes 17-key keypad for PS/2 interface,30.73,14
Technology,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,28.99,6
Office Supplies,Fellowes Binding Cases,11.7,8
Office Supplies,Ibico EPK-21 Electric Binding System,1889.99,1
Office Supplies,Multicolor Computer Printout Paper,104.85,10
Technology,TDK 4.7GB DVD-R,10.01,7
Office Supplies,Avery 501,3.69,21
Office Supplies,Smead Adjustable Mobile File Trolley with Lockable Top,419.19,2
Office Supplies,Xerox 1997,6.48,12
Office Supplies,GBC Poly Designer Binding Covers,16.74,16
Office Supplies,GBC Recycled Regency Composition Covers,59.78,4
Furniture,"Computer Room Manger, 14\"\"",32.48,19
Office Supplies,Revere Boxed Rubber Bands by Revere,1.89,2
Technology,i2000,125.99,1
Technology,"IBM 80 Minute CD-R Spindle, 50/Pack",20.89,1
Furniture,Bretford CR8500 Series Meeting Room Furniture,400.98,8
Office Supplies,Acco� Hot Clips� Clips to Go,3.29,2
Technology,US Robotics 56K V.92 External Faxmodem,99.99,6
Office Supplies,Xerox 1961,4.98,4
Office Supplies,Acme� Elite Stainless Steel Scissors,8.34,6
Office Supplies,"\"Rediform Wirebound \"\"Phone Memo\"\" Message Book",7.64,-403.1874
Office Supplies,GBC Standard Plastic Binding Systems' Combs,6.28,3
Office Supplies,Security-Tint Envelopes,7.64,3
Office Supplies,Avery 520,3.15,14
Technology,Canon PC940 Copier,449.99,11
Office Supplies,Boston 1730 StandUp Electric Pencil Sharpener,21.38,4
Furniture,KI Conference Tables,70.89,4
Technology,"Memorex 80 Minute CD-R Spindle, 100/Pack",43.98,13
Technology,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",55.94,6
Office Supplies,Avery 48,6.3,11
Technology,5125,200.99,8
Office Supplies,Park Ridge� Embossed Executive Business Envelopes,15.57,15
Office Supplies,Holmes Odor Grabber,14.42,6
Furniture,O'Sullivan 3-Shelf Heavy-Duty Bookcases,58.14,6
Technology,"Memorex 80 Minute CD-R, 30/Pack",22.98,7
Technology,Epson LQ-570e Dot Matrix Printer,270.97,12
Furniture,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,209.84,62
Furniture,Electrix Halogen Magnifier Lamp,194.3,32
Office Supplies,Xerox 1923,6.68,90
Office Supplies,Newell 325,4.13,64
Office Supplies,Avery Hanging File Binders,5.98,56
Technology,Accessory24,55.99,4
Office Supplies,Newell 325,4.13,16
Office Supplies,Avery Hanging File Binders,5.98,14
Office Supplies,Xerox 1923,6.68,23
Furniture,Electrix Halogen Magnifier Lamp,194.3,8
Technology,Accessory24,55.99,1
Furniture,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,209.84,15
Technology,Microsoft Natural Keyboard Elite,39.98,3
Technology,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,400.97,9
Office Supplies,Newell 308,1.68,5
Furniture,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,13.4,10
Office Supplies,Ibico Covers for Plastic or Wire Binding Elements,11.5,12
Office Supplies,"\"Wirebound Service Call Books, 5 1/2\"\" x 4\"\"\"",9.68,13
Technology,"\"Imation Primaris 3.5\"\" 2HD Unformatted Diskettes",4.77,-12.91928
Office Supplies,Wilson Jones Custom Binder Spines & Labels,5.44,4
Office Supplies,Xerox 1883,26.38,8
Technology,Accessory37,20.99,1
Furniture,Anderson Hickey Conga Table Tops & Accessories,15.23,5
Technology,V2397,125.99,12
Furniture,Hon Comfortask� Task/Swivel Chairs,113.98,12
Furniture,Hon Every-Day� Chair Series Swivel Task Chairs,120.98,5
Office Supplies,"\"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2\"\" x 11\"\"\"",15.99,2
Technology,Gyration Ultra Professional Cordless Optical Suite,300.97,2
Furniture,Balt Split Level Computer Training Table,138.75,23
Office Supplies,Avery 51,6.3,20
Technology,Bell Sonecor JB700 Caller ID,7.99,34
Office Supplies,Brown Kraft Recycled Envelopes,16.98,31
Office Supplies,Xerox 1997,6.48,33
Office Supplies,GBC Standard Plastic Binding Systems Combs,8.85,25
Office Supplies,Staples 6 Outlet Surge,11.97,6
Office Supplies,"Angle-D Binders with Locking Rings, Label Holders",7.3,40
Furniture,Hon Deluxe Fabric Upholstered Stacking Chairs,243.98,62
Office Supplies,"Avery Flip-Chart Easel Binder, Black",22.38,76
Furniture,"\"Seth Thomas 13 1/2\"\" Wall Clock\"",17.78,11
Office Supplies,GBC Standard Plastic Binding Systems Combs,8.85,6
Furniture,Balt Split Level Computer Training Table,138.75,6
Office Supplies,"Avery Flip-Chart Easel Binder, Black",22.38,18
Furniture,"\"Seth Thomas 13 1/2\"\" Wall Clock\"",17.78,3
Technology,Bell Sonecor JB700 Caller ID,7.99,9
Office Supplies,Xerox 1997,6.48,8
Office Supplies,Avery 51,6.3,5
Office Supplies,Staples 6 Outlet Surge,11.97,1
Office Supplies,"Angle-D Binders with Locking Rings, Label Holders",7.3,10
Office Supplies,Brown Kraft Recycled Envelopes,16.98,8
Furniture,Hon Deluxe Fabric Upholstered Stacking Chairs,243.98,16
Office Supplies,"\"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2\"\" x 11\"\"\"",15.99,23
Office Supplies,Unpadded Memo Slips,3.98,3
Office Supplies,Surelock� Post Binders,30.56,3
Technology,8860,65.99,12
Office Supplies,Honeywell Quietcare HEPA Air Cleaner,78.65,18
Technology,Epson DFX5000+ Dot Matrix Printer,1500.97,3
Office Supplies,Xerox 1982,22.84,12
Technology,"\"Imation 3.5\"\" DS/HD IBM Formatted Diskettes",5.98,-57.0772
Office Supplies,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",40.99,6
Office Supplies,Newell 335,2.88,15
Office Supplies,Boston 16701 Slimline Battery Pencil Sharpener,15.94,41
Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",260.98,6
Office Supplies,Poly Designer Cover & Back,18.99,7
Office Supplies,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,279.81,3
Office Supplies,Avery 478,4.91,11
Office Supplies,Holmes Odor Grabber,14.42,2
Office Supplies,Avery 511,3.08,8
Furniture,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",9.48,2
Furniture,KI Conference Tables,70.89,1
Furniture,"Global Leather & Oak Executive Chair, Burgundy",150.89,3
Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",136.98,4
Office Supplies,Binder Clips by OIC,1.48,1
Office Supplies,Xerox 198,4.98,11
Furniture,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,6.64,12
Technology,Panasonic KX-P1150 Dot Matrix Printer,145.45,11
Office Supplies,Newell 327,2.21,10
Technology,Okidata ML395C Color Dot Matrix Printer,1360.14,2
Office Supplies,Fellowes Neat Ideas� Storage Cubes,32.48,19
Furniture,"\"Executive Impressions 13\"\" Clairmont Wall Clock\"",19.23,11
Furniture,"Lesro Round Back Collection Coffee Table, End Table",182.55,11
Office Supplies,Newell 336,4.28,15
Technology,6160,115.99,2
Technology,"80 Minute CD-R Spindle, 100/Pack - Staples",39.48,27
Office Supplies,"\"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8\"\" Cut",13.9,9.862
Office Supplies,Xerox 1971,4.28,20
Office Supplies,Eldon Portable Mobile Manager,28.28,3
Technology,Accessory6,55.99,17
Furniture,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",100.98,4
Furniture,12-1/2 Diameter Round Wall Clock,19.98,35
Technology,U.S. Robotics 56K Internet Call Modem,99.99,8
Office Supplies,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",15.01,10
Technology,Microsoft Internet Keyboard,20.97,13
Technology,TDK 4.7GB DVD-R,10.01,5
Office Supplies,Laser & Ink Jet Business Envelopes,10.67,12
Office Supplies,Newell� 3-Hole Punched Plastic Slotted Magazine Holders for Binders,4.57,16
Technology,Okidata ML390 Turbo Dot Matrix Printers,442.14,11
Technology,Accessory36,55.99,1
Technology,Epson DFX-8500 Dot Matrix Printer,2550.14,1
Office Supplies,"\"Rediform Wirebound \"\"Phone Memo\"\" Message Book",7.64,-40.2752
Office Supplies,Southworth 25% Cotton Linen-Finish Paper & Envelopes,9.06,3
Technology,"Fellowes Internet Keyboard, Platinum",30.42,10
Office Supplies,"Snap-A-Way� Black Print Carbonless Ruled Speed Letter, Triplicate",37.94,8
Office Supplies,Staples File Caddy,9.38,5
Office Supplies,Xerox 199,4.28,2
Office Supplies,"Fellowes Twister Kit, Gray/Clear, 3/pkg",8.04,6
Office Supplies,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",16.91,9
Office Supplies,"GBC Laser Imprintable Binding System Covers, Desert Sand",14.27,3
Office Supplies,Fiskars� Softgrip Scissors,10.98,2
Technology,Gyration Ultra Professional Cordless Optical Suite,300.97,11
Office Supplies,Avery 508,4.91,7
Office Supplies,Acco Perma� 2700 Stacking Storage Drawers,29.74,20
Furniture,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,105.34,4
Furniture,Bevis Boat-Shaped Conference Table,262.11,25
Furniture,"\"Linden� 12\"\" Wall Clock With Oak Frame\"",33.98,10
Office Supplies,Newell 326,1.76,18
Office Supplies,GBC Linen Binding Covers,30.98,1
Office Supplies,Xerox 224,6.48,40
Furniture,Bush Mission Pointe Library,150.98,8
Office Supplies,"\"Wirebound Message Books, Four 2 3/4\"\" x 5\"\" Forms per Page",9.27,13.608
Office Supplies,"\"Acme Design Line 8\"\" Stainless Steel Bent Scissors w/Champagne Handles",6.84,-25.984
Office Supplies,GBC Recycled Grain Textured Covers,34.54,21
Office Supplies,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,59.98,11
Technology,"Imation 3.5\"",4.98,6/16/2011
Technology,PC Concepts 116 Key Quantum 3000 Keyboard,32.98,5
Furniture,Eldon� Wave Desk Accessories,2.08,1
Office Supplies,Xerox 1905,6.48,14
Furniture,Eldon Wave Desk Accessories,5.89,7
Office Supplies,Multimedia Mailers,162.93,20
Office Supplies,Recycled Eldon Regeneration Jumbo File,12.28,41
Furniture,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",349.45,38
Furniture,O'Sullivan 3-Shelf Heavy-Duty Bookcases,58.14,5
Office Supplies,Fellowes Bankers Box� Staxonsteel� Drawer File/Stacking System,64.98,2
Technology,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",55.94,4
Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",200.98,1
Technology,8860,65.99,4
Office Supplies,Multimedia Mailers,162.93,22
Office Supplies,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",40.99,15
Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",136.98,11
Office Supplies,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,3
Office Supplies,Eldon� Gobal File Keepers,15.14,3
Furniture,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",10.64,20
Furniture,"\"Tensor \"\"Hersey Kiss\"\" Styled Floor Lamp\"",12.99,12
Office Supplies,Wilson Jones DublLock� D-Ring Binders,6.75,2
Furniture,Eldon� Wave Desk Accessories,2.08,1
Office Supplies,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",328.14,7
Furniture,Office Star Flex Back Scooter Chair with White Frame,110.98,1
Technology,Accessory39,20.99,14
Furniture,"Global Leather Task Chair, Black",89.99,2
Office Supplies,Serrated Blade or Curved Handle Hand Letter Openers,3.14,5
Technology,6000,65.99,3
Office Supplies,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",328.14,29
Technology,i2000,125.99,59
Furniture,Office Star Flex Back Scooter Chair with White Frame,110.98,4
Technology,Accessory39,20.99,56
Furniture,"Global Leather Task Chair, Black",89.99,9
Office Supplies,Serrated Blade or Curved Handle Hand Letter Openers,3.14,21
Technology,6000,65.99,13
Technology,Panasonic KX-P2130 Dot Matrix Printer,213.45,16
Furniture,"Eldon� 300 Class� Desk Accessories, Black",4.95,50
Office Supplies,Space Solutions Commercial Steel Shelving,64.65,40
Technology,Accessory25,20.99,58
Technology,i2000,125.99,15
Technology,Panasonic KX-P2130 Dot Matrix Printer,213.45,4
Furniture,"Eldon� 300 Class� Desk Accessories, Black",4.95,13
Office Supplies,Space Solutions Commercial Steel Shelving,64.65,10
Technology,Accessory25,20.99,14
Office Supplies,"\"Telephone Message Books with Fax/Mobile Section, 5 1/2\"\" x 3 3/16\"\"\"",6.35,52
Office Supplies,Acme� Forged Steel Scissors with Black Enamel Handles,9.31,61
Furniture,Hon Olson Stacker Stools,140.81,81
Technology,"\"Imation 3.5\"\" Unformatted DS/HD Diskettes",7.37,-89.56
Technology,"Memorex 4.7GB DVD-RAM, 3/Pack",31.78,7
Office Supplies,Avery 510,3.75,56
Office Supplies,"\"Pressboard Data Binder, Crimson, 12\"\" X 8 1/2\"\"\"",5.34,36
Office Supplies,Xerox 1983,5.98,63
Office Supplies,Eldon Simplefile� Box Office�,12.44,14
Office Supplies,Xerox 23,6.48,35
Furniture,Hon Multipurpose Stacking Arm Chairs,216.6,64
Office Supplies,Hunt Boston� Vacuum Mount KS Pencil Sharpener,34.99,43
Office Supplies,GBC Wire Binding Strips,31.74,33
Technology,Talkabout T8367,65.99,27
Office Supplies,Tennsco Commercial Shelving,20.34,53
Furniture,Westinghouse Clip-On Gooseneck Lamps,8.37,51
Office Supplies,Avery 503,10.35,59
Office Supplies,Acme� Forged Steel Scissors with Black Enamel Handles,9.31,15
Office Supplies,GBC Wire Binding Strips,31.74,9
Office Supplies,"\"Telephone Message Books with Fax/Mobile Section, 5 1/2\"\" x 3 3/16\"\"\"",6.35,13
Technology,Talkabout T8367,65.99,8
Office Supplies,Hunt Boston� Vacuum Mount KS Pencil Sharpener,34.99,11
Office Supplies,Avery 510,3.75,14
Office Supplies,"\"Pressboard Data Binder, Crimson, 12\"\" X 8 1/2\"\"\"",5.34,9
Office Supplies,Xerox 23,6.48,9
Office Supplies,Tennsco Commercial Shelving,20.34,13
Furniture,Westinghouse Clip-On Gooseneck Lamps,8.37,13
Technology,"\"Imation 3.5\"\" Unformatted DS/HD Diskettes",7.37,-89.56
Technology,"Memorex 4.7GB DVD-RAM, 3/Pack",31.78,2
Office Supplies,Xerox 1983,5.98,16
Furniture,Hon Multipurpose Stacking Arm Chairs,216.6,16
Office Supplies,Avery 503,10.35,15
Furniture,Hon Olson Stacker Stools,140.81,22
Office Supplies,Eldon Simplefile� Box Office�,12.44,3
Furniture,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",300.98,12
Technology,Epson DFX-8500 Dot Matrix Printer,2550.14,2
Office Supplies,Avery 498,2.89,14
Technology,Accessory6,55.99,5
Office Supplies,"\"Eureka Recycled Copy Paper 8 1/2\"\" x 11\"\"",6.48,-21.0912
Office Supplies,Xerox 21,6.48,12
Technology,Accessory31,35.99,2
Furniture,Eldon Cleatmat� Chair Mats for Medium Pile Carpets,55.5,6
Furniture,Hon Rectangular Conference Tables,227.55,24
Office Supplies,Xerox 1949,4.98,14
Office Supplies,"SAFCO Mobile Desk Side File, Wire Frame",42.76,21
Office Supplies,Iris Project Case,7.98,10
Office Supplies,Hoover Portapower� Portable Vacuum,4.48,14
Office Supplies,Xerox 1964,22.84,17
Office Supplies,Tennsco Double-Tier Lockers,225.02,9
Office Supplies,"\"Staples #10 Laser & Inkjet Envelopes, 4 1/8\"\" x 9 1/2\"\"",9.78,-2.89592
Furniture,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,2
Technology,LX 677,110.99,20
Office Supplies,Space Solutions Commercial Steel Shelving,64.65,4
Technology,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",83.1,3
Technology,i270,65.99,23
Technology,M3682,125.99,5
Office Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",36.55,3
